date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max,value
2021-07-31,45.96007853403142,0.03002875700934579,16.04493390583505,24.425348092626145,59,77,42,25,77,93.0
2021-08-01,25.733638743455497,0.029842242990654206,16.049710555707232,24.431959991065,59,77,24,25,77,116.0
2021-08-02,36.047120418848166,0.03198715420560748,16.604,24.43857188950386,60,77,34,26,77,127.0
2021-08-03,39.05104712041885,0.041522682242990654,16.05926385545159,25.121,59,78,37,35,78,117.0
2021-08-04,44.8586387434555,0.049799242990654205,16.06404050532377,28.3,59,85,42,42,85,142.0
2021-08-05,38.65052356020943,0.03916794392523364,16.06881715519595,24.458407584820428,59,77,36,33,77,144.0
2021-08-06,35.446335078534034,0.03002875700934579,16.073593805068132,24.465019483259287,59,77,33,25,77,115.0
2021-08-07,30.43979057591623,0.03408543925233645,16.07837045494031,24.471631381698145,59,77,28,29,77,91.0
2021-08-08,25.63350785340314,0.03301298130841122,16.08314710481249,24.478243280137,59,77,24,28,77,93.0
2021-08-09,33.84424083769633,0.027674018691588784,16.08792375468467,24.48485517857586,59,77,31,23,77,125.0
2021-08-10,36.94829842931938,0.034038808411214955,16.09270040455685,24.491467077014715,59,77,34,29,77,130.0
2021-08-11,40.55301047120419,0.03874828971962617,16.09747705442903,24.498078975453573,59,77,38,32,77,164.0
2021-08-12,37.84947643979058,0.024340079439252336,16.10225370430121,24.504690873892432,59,77,35,20,77,133.0
2021-08-13,37.3488219895288,0.027510817757009347,16.10703035417339,35.846,59,102,35,23,102,119.0
2021-08-14,33.2434554973822,0.03706966355140187,16.11180700404557,24.517914670770146,59,77,31,31,77,76.0
2021-08-15,33.04319371727749,0.037023032710280374,16.11658365391775,24.524526569209,59,77,31,31,77,81.0
2021-08-16,28.337041884816756,0.03310623831775701,20.189,34.88,68,99,26,28,99,111.0
2021-08-17,39.95222513089006,0.023034481308411216,16.126136953662108,24.537750366086716,59,77,37,19,77,112.0
2021-08-18,38.750654450261784,0.030471728971962618,16.13091360353429,24.544362264525574,59,77,36,25,77,106.0
2021-08-19,43.35667539267016,0.03413206542056075,16.13569025340647,32.947,59,95,41,29,95,98.0
2021-08-20,39.151178010471206,0.026578247663551404,16.14046690327865,24.55758606140329,59,77,37,22,77,89.0
2021-08-21,26.634816753926703,0.024829677570093456,16.145243553150827,24.564197959842147,59,77,25,20,77,85.0
2021-08-22,24.63219895287958,0.034435149532710284,16.150020203023008,24.570809858281002,59,77,23,29,77,57.0
2021-08-23,19.775094240837696,0.03413206542056075,16.15479685289519,26.087,59,80,18,29,80,98.0
2021-08-24,28.236910994764397,0.039447714953271026,16.15957350276737,28.02,59,84,26,33,84,106.0
2021-08-25,24.131544502617803,0.03720954672897196,16.16435015263955,24.590645553597575,59,77,23,31,77,109.0
2021-08-26,18.3905445026178,0.03515789252336448,16.169126802511727,24.597257452036434,59,77,17,30,77,100.0
2021-08-27,19.821890052356025,0.0349713785046729,16.226,27.6,60,84,18,29,84,98.0
2021-08-28,25.933900523560208,0.031054584112149536,42.83,62.3,119,154,24,26,154,73.0
2021-08-29,22.12892670157068,0.03515789252336448,16.18345675212827,80.195,59,164,21,30,164,62.0
2021-08-30,12.840979057591623,0.033386009345794394,16.18823340200045,25.9,59,80,11,28,80,91.0
2021-08-31,18.768298429319373,0.03413206542056075,16.193010051872626,30.5,59,90,17,29,90,125.0
2021-09-01,21.109837696335077,0.031147841121495327,23.0,97.683,74,173,20,26,173,134.0
2021-09-02,26.457371727748694,0.03870165887850467,16.202563351616988,28.116,60,85,25,32,85,122.0
2021-09-03,41.35405759162304,0.044670107476635516,21.4,43.576,70,121,39,37,121,76.0
2021-09-04,32.96714659685864,0.044203822429906545,24.3,43.479,77,120,30,37,120,70.0
2021-09-05,37.20980628272251,0.0699427570093458,28.962,51.305,86,140,35,80,140,66.0
2021-09-06,67.96035078534032,0.05753957476635514,39.847,106.74,112,177,65,48,177,75.0
2021-09-07,47.15242408376964,0.06807761682242991,56.038,86.1,151,167,44,77,167,86.0
2021-09-08,47.090602094240836,0.0699427570093458,61.132,86.313,154,167,44,80,167,81.0
2021-09-09,25.939439790575918,0.028816415887850468,29.528,36.812,88,104,24,24,104,70.0
2021-09-10,29.077916230366494,0.0365567476635514,18.622538293216632,26.184,65,80,27,31,80,62.0
2021-09-11,23.04994631698314,0.04175582710280374,18.08687089715536,24.70304782705815,63,77,22,35,77,51.0
2021-09-12,29.888863874345553,0.03674326168224299,17.551203501094093,24.70965972549701,62,77,27,31,77,44.0
2021-09-13,28.196774869109948,0.03506463551401869,17.015536105032822,47.13,61,130,26,30,130,69.0
2021-09-14,38.95091623036649,0.02760407476635514,28.302,37.19,85,105,36,23,105,73.0
2021-09-15,36.05434031413613,0.03718623364485982,27.0,31.981,82,93,34,31,93,49.0
2021-09-16,55.67277486910994,0.03678989252336448,22.0,47.978,72,132,52,31,132,63.0
2021-09-17,67.08769633507853,0.03786234579439252,18.0,28.02,63,84,65,31,84,62.0
2021-09-18,46.060209424083766,0.045952392523364485,37.0,66.543,105,157,43,38,157,31.0
2021-09-19,28.837696335078533,0.024713107476635514,50.0,61.933,137,154,26,20,154,48.0
2021-09-20,28.337041884816756,0.030145327102803737,25.189,31.1,78,91,26,25,91,64.0
2021-09-21,36.74803664921466,0.030961327102803738,24.0,50.803,76,139,34,25,139,75.0
2021-09-22,54.87172774869111,0.03720954672897196,19.0,37.358,66,105,51,31,105,73.0
2021-09-23,46.861256544502616,0.028723158878504674,16.302872998932767,24.782390608324437,60,77,43,24,77,63.0
2021-09-24,51.56740837696336,0.03329275233644859,16.307649648804944,78.518,60,163,48,28,163,59.0
2021-09-25,29.939136125654453,0.023034481308411216,23.0,30.918,74,91,27,19,91,64.0
2021-09-26,41.253926701570684,0.04527628037383177,28.5,43.576,85,121,39,38,121,53.0
2021-09-27,47.261780104712045,0.03758257476635514,16.321979598421485,72.465,60,160,44,31,160,87.0
2021-09-28,40.35274869109948,0.034038808411214955,16.326756248293666,24.815450100518724,60,78,38,29,78,78.0
2021-09-29,34.8455497382199,0.028140303738317756,16.331532898165843,24.822061998957583,60,78,32,24,78,86.0
2021-09-30,41.55431937172774,0.03226692523364486,16.336309548038024,36.812,60,104,39,27,104,57.0
2021-10-01,50.16557591623037,0.034505093457943926,16.341086197910204,24.835285795835297,60,78,47,29,78,66.0
2021-10-02,46.460732984293195,0.03291972429906542,16.345862847782385,27.054,60,82,43,27,82,49.0
2021-10-03,36.74803664921466,0.033852294392523366,16.350639497654566,24.84850959271301,60,78,34,28,78,60.0
2021-10-04,43.757198952879584,0.03590394859813084,16.355416147526743,24.85512149115187,60,78,41,30,78,74.0
2021-10-05,45.96007853403142,0.03776908878504673,16.360192797398923,24.861733389590725,60,78,42,31,78,70.0
2021-10-06,42.17535602094241,0.030588299065420564,16.364969447271104,28.116,60,85,40,25,85,82.0
2021-10-07,41.35405759162304,0.023034481308411216,16.369746097143285,25.4,60,79,39,19,79,81.0
2021-10-08,38.350130890052355,0.024852995327102802,37.0,41.643,105,116,36,20,116,57.0
2021-10-09,43.25654450261781,0.03180064018691589,46.0,47.8,127,131,41,26,131,67.0
2021-10-10,34.76994240837696,0.027697331775700933,41.1,45.0,115,124,32,23,124,53.0
2021-10-11,32.74280104712042,0.023034481308411216,18.5,43.479,64,120,30,19,120,73.0
2021-10-12,31.941753926701573,0.023034481308411216,17.448,31.7,62,92,29,19,92,75.0
2021-10-13,46.76112565445026,0.023034481308411216,16.398405996376365,28.116,60,85,43,19,85,72.0
2021-10-14,63.38285340314136,0.031497556074766356,16.403182646248542,24.92124047554044,60,78,61,26,78,74.0
2021-10-15,39.80186387434555,0.031054584112149536,19.4,33.817,66,97,37,26,97,67.0
2021-10-16,42.55562827225131,0.023034481308411216,20.5,41.028,69,115,40,19,115,75.0
2021-10-17,37.949607329842934,0.031614126168224295,19.1,25.218,66,79,35,26,79,66.0
2021-10-18,43.957460732984295,0.024153565420560748,22.5,28.3,73,85,41,20,85,107.0
2021-10-19,27.83638743455497,0.025832191588785046,30.0,45.4,89,125,25,21,125,105.0
2021-10-20,40.15248691099477,0.036183719626168225,23.962,35.5,76,101,38,31,101,118.0
2021-10-21,51.45449738219896,0.030588299065420564,16.436619195353803,24.96752376461244,60,78,48,25,78,97.0
2021-10-22,50.56609947643979,0.032593327102803736,16.441395845225983,24.9741356630513,60,78,47,27,78,79.0
2021-10-23,43.757198952879584,0.03357252336448598,16.44617249509816,24.98074756149016,60,78,41,28,78,61.0
2021-10-24,34.54515706806283,0.03590394859813084,16.45094914497034,34.88,60,99,32,30,99,59.0
2021-10-25,47.462041884816756,0.03133435514018692,16.45572579484252,30.049,60,89,44,26,89,81.0
2021-10-26,39.65183246073298,0.03208041121495327,16.460502444714702,25.000583256806728,60,78,37,27,78,88.0
2021-10-27,36.74803664921466,0.03637023364485981,16.465279094586883,26.184,60,80,34,31,80,111.0
2021-10-28,42.15510471204188,0.03236018224299065,16.47005574445906,25.013807053684445,60,78,40,27,78,89.0
2021-10-29,50.766361256544506,0.03692977570093458,16.47483239433124,25.0204189521233,60,78,47,31,78,92.0
2021-10-30,36.647905759162306,0.03459835046728972,16.47960904420342,25.02703085056216,60,78,34,29,78,64.0
2021-10-31,31.74149214659686,0.037023032710280374,16.484385694075602,25.218,60,79,29,31,79,99.0
2021-11-01,47.3619109947644,0.03459835046728972,16.489162343947783,25.040254647439873,60,78,44,29,78,100.0
2021-11-02,43.230151832460734,0.028559957943925234,31.0,40.58,91,113,41,24,113,115.0
2021-11-03,38.7239162303665,0.024992878504672897,31.0,36.9,91,104,36,20,104,100.0
2021-11-04,27.146005235602093,0.026578247663551404,39.906,50.339,112,137,25,22,137,107.0
2021-11-05,46.16034031413613,0.023034481308411216,65.566,85.992,156,167,43,19,167,103.0
2021-11-06,50.766361256544506,0.03098464018691589,45.378,52.3,125,142,47,25,142,74.0
2021-11-07,36.94829842931938,0.03282646728971962,80.0,36.0,164,102,34,27,164,62.0
2021-11-08,46.36060209424084,0.023034481308411216,18.8,32.3,65,93,43,19,93,116.0
2021-11-09,55.572643979057595,0.030495042056074763,16.52737554292522,25.093149834950733,60,78,52,25,78,123.0
2021-11-10,42.95615183246073,0.026671504672897195,21.5,25.099761733389588,71,78,40,22,78,135.0
2021-11-11,46.460732984293195,0.029655728971962617,17.2,25.106373631828447,62,78,43,25,78,124.0
2021-11-12,43.556937172774866,0.03133435514018692,18.7,25.218,65,79,41,26,79,105.0
2021-11-13,39.05104712041885,0.02592544859813084,16.54648214241394,28.02,60,84,37,21,84,92.0
2021-11-14,20.342083769633508,0.023034481308411216,16.55125879228612,29.952,60,88,19,19,88,83.0
2021-11-15,31.24083769633508,0.023034481308411216,28.868,37.9,86,107,29,19,107,133.0
2021-11-16,45.693738219895295,0.023034481308411216,27.4,40.8,83,114,42,19,114,145.0
2021-11-17,43.957460732984295,0.02697458878504673,22.6,38.8,73,109,41,22,109,166.0
2021-11-18,48.763743455497384,0.025226023364485983,16.57036539177484,30.918,60,91,45,21,91,154.0
2021-11-19,47.862565445026185,0.024153565420560748,22.83,27.054,74,82,44,20,82,88.0
2021-11-20,43.55534554973822,0.03217366822429907,22.359,28.116,72,85,41,27,85,89.0
2021-11-21,32.8046335078534,0.02807035981308411,16.584695341391377,25.17249261621702,60,78,30,24,78,104.0
2021-11-22,31.93924607329843,0.026298476635514018,16.589471991263558,30.049,60,89,29,22,89,141.0
2021-11-23,37.215015706806284,0.023034481308411216,33.0,48.407,95,133,35,19,133,101.0
2021-11-24,48.66361256544503,0.023034481308411216,65.0,48.5,156,133,45,19,156,122.0
2021-11-25,38.04973821989529,0.023034481308411216,19.1,35.749,66,101,36,19,101,168.0
2021-11-26,48.06282722513089,0.031054584112149536,16.608578590752277,25.205552108411307,60,79,45,26,79,114.0
2021-11-27,22.12892670157068,0.030774813084112146,16.613355240624458,25.212164006850163,60,79,21,25,79,111.0
2021-11-28,29.53861256544503,0.02974898598130841,16.618131890496638,25.21877590528902,60,79,27,25,79,129.0
2021-11-29,55.67277486910994,0.023034481308411216,25.0,34.0,78,97,52,19,97,192.0
2021-11-30,47.3619109947644,0.033852294392523366,17.17,25.231999702166735,62,79,44,28,79,168.0
2021-12-01,35.08492146596859,0.03366578037383178,16.632461840113177,25.23861160060559,60,79,33,28,79,192.0
2021-12-02,46.660994764397905,0.02508613551401869,17.0,31.885,61,92,43,21,92,208.0
2021-12-03,58.075916230366495,0.030774813084112146,29.7,35.846,88,102,55,25,102,156.0
2021-12-04,41.80730366492147,0.02977229906542056,27.1,32.947,83,95,39,25,95,163.0
2021-12-05,32.50302094240838,0.029127271028037385,16.6515684396019,25.265059194361022,60,79,30,25,79,150.0
2021-12-06,52.268324607329845,0.028256873831775702,18.1,27.15,64,83,49,24,83,276.0
2021-12-07,55.372382198952884,0.03394555140186916,16.661121739346257,25.278282991238736,60,79,52,28,79,356.0
2021-12-08,55.07198952879581,0.0349713785046729,16.665898389218437,30.918,60,91,52,29,91,402.0
2021-12-09,58.977094240837694,0.030588299065420564,16.670675039090618,35.3,60,100,55,25,100,362.0
2021-12-10,48.584089005235604,0.032733210280373834,16.6754516889628,25.29811868655531,60,79,45,27,79,385.0
2021-12-11,45.25916230366492,0.024060308411214953,56.415,62.6,151,155,42,20,155,392.0
2021-12-12,37.3488219895288,0.028816415887850468,16.685004988707156,25.311342483433023,60,79,35,24,79,538.0
2021-12-13,51.467277486910994,0.029624644859813084,16.689781638579337,25.31795438187188,60,79,48,25,79,1187.0
2021-12-14,45.15903141361257,0.023034481308411216,16.694558288451518,25.324566280310737,60,79,42,19,79,1485.0
2021-12-15,43.957460732984295,0.026298476635514018,16.699334938323695,25.331178178749596,60,79,41,22,79,1548.0
2021-12-16,38.95091623036649,0.02573893457943925,16.704111588195875,31.3,61,91,36,21,91,1457.0
2021-12-17,29.529335078534032,0.026578247663551404,23.8,39.258,76,110,27,22,110,1288.0
2021-12-18,29.839005235602095,0.023034481308411216,20.0,27.054,68,82,27,19,82,1064.0
2021-12-19,29.638743455497384,0.024899621495327103,16.718441537812417,25.357625772505024,61,79,27,20,79,942.0
2021-12-20,31.067340314136125,0.030868070093457944,20.849,31.04,69,91,29,25,91,1240.0
2021-12-21,42.85602094240838,0.029655728971962617,30.661,57.7,90,152,40,25,152,1193.0
2021-12-22,42.3553664921466,0.023034481308411216,33.208,40.58,95,113,40,19,113,994.0
2021-12-23,35.846858638743456,0.024526593457943925,30.661,42.03,90,117,33,20,117,1037.0
2021-12-24,39.95222513089006,0.02545916355140187,16.742324787173317,34.397,61,98,37,21,98,698.0
2021-12-25,25.63350785340314,0.023034481308411216,36.321,42.2,103,117,24,19,117,324.0
2021-12-26,33.02775916230367,0.023034481308411216,37.453,42.5,106,118,31,19,118,553.0
2021-12-27,38.65052356020943,0.02974898598130841,20.66,37.295,69,105,36,25,105,748.0
2021-12-28,34.74285340314137,0.03692977570093458,16.761431386662036,25.41713285845474,61,79,32,31,79,746.0
2021-12-29,34.8455497382199,0.03347926635514019,16.766208036534216,31.498,61,92,32,28,92,967.0
2021-12-30,26.134162303664922,0.02648499065420561,16.770984686406393,25.430356655332453,61,79,25,22,79,792.0
2021-12-31,27.435863874345554,0.027137789719626167,16.775761336278574,33.817,61,97,25,23,97,666.0
2022-01-01,22.829842931937172,0.026858018691588784,17.0,40.58,61,113,21,22,113,358.0
2022-01-02,28.937827225130892,0.03776908878504673,16.785314636022935,25.450192350649026,61,79,26,31,79,638.0
2022-01-03,35.04581151832461,0.03870165887850467,16.790091285895116,28.02,61,84,33,32,84,815.0
2022-01-04,45.349408376963346,0.030588299065420564,16.794867935767293,32.851,61,95,42,25,95,1008.0
2022-01-05,48.37062827225131,0.031427612149532706,25.514,36.868,79,104,45,26,104,769.0
2022-01-06,45.359293193717285,0.034225322429906536,19.0,46.378,66,128,42,29,128,702.0
2022-01-07,45.084120418848165,0.03720954672897196,16.809197885383835,48.31,61,133,42,31,133,471.0
2022-01-08,38.45026178010471,0.037023032710280374,16.813974535256015,25.48986374128217,61,79,36,31,79,328.0
2022-01-09,46.96138743455498,0.031241098130841125,28.302,42.513,85,118,43,26,118,351.0
2022-01-10,46.060209424083766,0.023034481308411216,23.302,60.871,75,154,43,19,154,458.0
2022-01-11,40.05235602094241,0.026391733644859812,21.321,27.76884,70,84,38,22,84,474.0
2022-01-12,49.46465968586388,0.023034481308411216,61.227,74.3,154,161,46,19,161,451.0
2022-01-13,53.46989528795812,0.023034481308411216,32.453,73.431,94,160,50,19,160,367.0
2022-01-14,66.58704188481676,0.023034481308411216,48.679,110.147,133,179,64,19,179,314.0
2022-01-15,39.8520942408377,0.023034481308411216,55.849,63.0,151,155,37,19,155,258.0
2022-01-16,39.00983246073299,0.02545916355140187,30.849,63.866,90,155,37,21,155,300.0
2022-01-17,52.468586387434556,0.02396705140186916,37.736,79.228,106,163,49,19,163,390.0
2022-01-18,57.0068219895288,0.023034481308411216,49.057,59.904,134,153,54,19,153,372.0
2022-01-19,43.85732984293194,0.028723158878504674,20.283,52.175,68,142,41,24,142,321.0
2022-01-20,31.74149214659686,0.034225322429906536,20.556204379562043,31.885,69,92,29,29,92,303.0
2022-01-21,54.371073298429316,0.023034481308411216,26.0,62.803,80,155,51,19,155,268.0
2022-01-22,41.71235078534032,0.030961327102803738,25.0,33.2,78,95,39,25,95,228.0
2022-01-23,37.14856020942408,0.030401785046728972,25.377,47.344,79,130,35,25,130,261.0
2022-01-24,35.787476439790574,0.031147841121495327,32.0,50.242,93,137,33,26,137,384.0
2022-01-25,32.542539267015705,0.023034481308411216,45.0,57.972,124,152,30,19,152,387.0
2022-01-26,41.654450261780106,0.026298476635514018,32.0,76.33,93,162,39,22,162,358.0
2022-01-27,41.305141361256545,0.02844338785046729,25.759999999999998,74.16552,80,161,39,24,161,308.0
2022-01-28,45.55955497382199,0.027697331775700933,22.4,95.654,72,172,42,23,172,266.0
2022-01-29,24.386439790575917,0.037489317757009345,16.91428418257179,41.547,61,116,23,31,116,230.0
2022-01-30,36.44764397905759,0.031614126168224295,17.0,50.242,61,137,34,26,137,225.0
2022-01-31,46.53998429319372,0.0382353738317757,16.923837482316152,41.547,61,116,43,32,116,287.0
2022-02-01,34.74541884816754,0.0349713785046729,16.928614132188333,34.783,61,99,32,29,99,334.0
2022-02-02,43.75042408376964,0.030308528037383174,16.93339078206051,46.378,61,128,41,25,128,335.0
2022-02-03,49.46465968586388,0.033852294392523366,16.93816743193269,49.276,61,135,46,28,135,274.0
2022-02-04,39.25130890052356,0.03916794392523364,16.94294408180487,47.344,61,130,37,33,130,211.0
2022-02-05,34.34489528795812,0.03646349065420561,16.94772073167705,44.445,61,123,32,31,123,176.0
2022-02-06,21.628272251308903,0.036650004672897196,16.952497381549232,25.681608796009034,61,79,20,31,79,180.0
2022-02-07,48.06282722513089,0.03690821962616823,16.95727403142141,49.276,61,135,45,31,135,284.0
2022-02-08,46.76112565445026,0.03776908878504673,16.96205068129359,34.783,61,99,43,31,99,283.0
2022-02-09,47.56217277486911,0.03469160747663551,16.96682733116577,37.682,61,106,44,29,106,291.0
2022-02-10,44.65837696335079,0.03131884579439252,16.97160398103795,34.783,61,99,42,26,99,242.0
2022-02-11,48.46335078534032,0.028606588785046728,22.0,46.378,72,128,45,24,128,153.0
2022-02-12,37.04842931937173,0.03301298130841122,17.0,28.02,61,84,35,28,84,117.0
2022-02-13,31.24083769633508,0.034505093457943926,16.98593393065449,27.054,61,82,29,29,82,147.0
2022-02-14,42.25523560209424,0.03373572429906542,16.99071058052667,57.006,61,152,40,28,152,197.0
2022-02-15,54.07068062827226,0.03515789252336448,18.0,35.749,63,101,51,30,101,202.0
2022-02-16,49.364528795811516,0.038794915887850466,19.0,33.817,66,97,46,32,97,214.0
2022-02-17,42.054973821989535,0.04018196728971963,25.0,48.31,78,133,40,34,133,190.0
2022-02-18,27.93651832460733,0.04047354205607477,22.0,57.972,72,152,25,34,152,140.0
2022-02-19,58.47643979057592,0.03462166355140187,20.0,42.513,68,118,55,29,118,124.0
2022-02-20,29.638743455497384,0.0416916261682243,17.01937047975975,34.783,61,99,27,35,99,126.0
2022-02-21,37.44895287958116,0.0381761308411215,19.0,36.716,66,104,35,32,104,180.0
2022-02-22,49.16426701570681,0.042316574766355135,22.0,46.378,72,128,46,36,128,163.0
2022-02-23,51.867801047120416,0.037489317757009345,19.0,42.513,66,118,48,31,118,171.0
2022-02-24,50.06544502617801,0.038981429906542055,18.0,33.817,63,97,47,32,97,151.0
2022-02-25,57.875654450261784,0.037408327102803736,29.34,61.837,87,154,54,31,154,94.0
2022-02-26,44.558246073298434,0.03786234579439252,22.925,41.547,74,116,42,31,116,76.0
2022-02-27,47.16164921465969,0.03263995327102804,18.582278481012658,27.054,64,82,44,27,82,123.0
2022-02-28,60.579188481675395,0.035344406542056075,18.585,38.648,64,109,57,30,109,166.0
2022-03-01,31.76451832460733,0.02767988785046729,22.547,25.83368246010275,73,80,29,23,80,193.0
2022-03-02,66.38678010471205,0.024946252336448597,35.0,47.2,99,130,64,20,130,194.0
2022-03-03,78.70287958115183,0.03208041121495327,42.0,62.803,117,155,77,27,155,194.0
2022-03-04,34.44502617801047,0.030681556074766355,35.849,46.0,102,127,32,25,127,151.0
2022-03-05,17.079811518324608,0.0348035,37.264,43.2,105,120,16,29,120,134.0
2022-03-06,28.34878010471204,0.036650004672897196,17.08624357797027,25.866741952297037,61,80,26,31,80,162.0
2022-03-07,43.156413612565444,0.03511126635514018,19.245,34.783,66,99,41,30,99,202.0
2022-03-08,63.9836387434555,0.03639354672897196,43.208,54.4,120,147,61,31,147,227.0
2022-03-09,64.88481675392671,0.037489317757009345,38.208,48.9,108,134,62,31,134,248.0
2022-03-10,63.48298429319372,0.03646349065420561,25.755,35.0,80,99,61,31,99,252.0
2022-03-11,52.56871727748691,0.03424863551401869,22.359,30.0,72,89,49,29,89,220.0
2022-03-12,35.7467277486911,0.04131285514018691,17.114903477203345,31.885,62,92,33,35,92,187.0
2022-03-13,39.65183246073298,0.03982074299065421,17.119680127075526,25.913025241369038,62,80,37,33,80,202.0
2022-03-14,50.26570680628272,0.038142116822429906,17.124456776947707,35.749,62,101,47,32,101,315.0
2022-03-15,44.958769633507856,0.03842188785046729,23.208,41.547,74,116,42,32,116,312.0
2022-03-16,43.757198952879584,0.03687502336448598,26.0,54.107,80,147,41,31,147,317.0
2022-03-17,51.76767015706807,0.03646349065420561,18.0,47.344,63,130,48,31,130,243.0
2022-03-18,47.16164921465969,0.03860840186915888,25.849,46.378,80,128,44,32,128,251.0
2022-03-19,26.4302722513089,0.03758257476635514,24.0,48.407,76,133,25,31,133,185.0
2022-03-20,45.9690890052356,0.042431939252336445,49.34,57.9,135,152,42,36,152,217.0
2022-03-21,55.07198952879581,0.04350439719626169,58.585,85.3,153,166,52,36,166,285.0
2022-03-22,56.29037696335079,0.04774758878504673,65.0,89.6,156,169,53,40,169,300.0
2022-03-23,70.19175392670157,0.05623397663551402,78.0,110.4,163,179,68,47,179,288.0
2022-03-24,73.12123560209425,0.05026552803738318,90.0,111.4,169,180,71,42,180,262.0
2022-03-25,57.776764397905765,0.05532471962616823,85.566,112.2,166,180,54,47,180,217.0
2022-03-26,47.76243455497382,0.05725980373831775,51.604,81.3,141,164,44,48,164,171.0
2022-03-27,41.35405759162304,0.03180064018691589,22.0,32.851,72,95,39,26,95,192.0
2022-03-28,46.58056544502618,0.024806364485981308,35.0,59.904,99,153,43,20,153,322.0
2022-03-29,31.050722513089006,0.035344406542056075,37.264,46.5,105,128,29,30,128,252.0
2022-03-30,49.564790575916234,0.03795560280373832,38.302,60.001,108,153,46,31,153,236.0
2022-03-31,16.570298429319372,0.0382353738317757,17.205659824774767,41.643,62,116,15,32,116,156.0
2022-04-01,18.989518324607328,0.0414993691588785,17.210436474646944,26.038651311707326,62,80,17,35,80,140.0
2022-04-02,45.96007853403142,0.04224542523364486,19.0,33.914,66,97,42,36,97,119.0
2022-04-03,34.144633507853406,0.04056679906542056,19.0,30.049,66,89,32,34,89,110.0
2022-04-04,61.68062827225131,0.038142116822429906,17.224766424263485,26.087,62,80,58,32,80,157.0
2022-04-05,36.84816753926702,0.03842188785046729,17.229543074135663,29.952,62,88,34,32,88,113.0
2022-04-06,51.867801047120416,0.03870165887850467,17.234319724007843,31.885,62,92,48,32,92,121.0
2022-04-07,33.94437172774869,0.04010051401869159,17.239096373880024,37.682,62,106,31,34,106,107.0
2022-04-08,42.65575916230367,0.03844520093457944,17.243873023752204,31.981,62,93,40,32,93,85.0
2022-04-09,32.64267015706806,0.03982074299065421,17.642,28.986,63,86,30,33,86,93.0
2022-04-10,39.95222513089006,0.04672176168224299,17.253426323496562,26.184,62,80,37,39,80,67.0
2022-04-11,54.67146596858639,0.04373753738317757,23.0,45.411,74,125,51,36,125,82.0
2022-04-12,47.862565445026185,0.03758257476635514,28.0,79.228,84,163,44,31,163,76.0
2022-04-13,51.76767015706807,0.03842188785046729,17.267756273113104,26.117994092973614,62,80,48,32,80,94.0
2022-04-14,50.365837696335085,0.038794915887850466,17.272532922985285,32.851,62,95,47,32,95,73.0
2022-04-15,42.455497382198956,0.04877341588785047,29.0,40.677,87,114,40,41,114,52.0
2022-04-16,38.550392670157066,0.044670107476635516,48.0,58.069,132,152,36,37,152,52.0
2022-04-17,43.61692146596859,0.051757640186915886,45.0,57.972,124,152,41,43,152,48.0
2022-04-18,34.87990052356021,0.04672176168224299,23.0,30.918,74,91,32,39,91,76.0
2022-04-19,30.740183246073297,0.04336450934579439,24.057,63.2,76,155,28,36,155,78.0
2022-04-20,36.94829842931938,0.04774758878504673,24.0,87.055,76,167,34,40,167,59.0
2022-04-21,44.25785340314136,0.04644114953271028,49.434,86.655,135,167,42,39,167,68.0
2022-04-22,31.140706806282722,0.04429707943925234,18.302,37.098,64,105,29,37,105,66.0
2022-04-23,17.704885883883016,0.044670107476635516,29.34,55.17,87,149,16,37,149,40.0
2022-04-24,19.24261256544503,0.04951947196261682,21.793,42.609,71,118,18,42,118,34.0
2022-04-25,32.2335497382199,0.03926120093457944,17.32507607157926,33.9,62,97,30,33,97,42.0
2022-04-26,29.138089005235603,0.04280496728971963,19.0,28.02,66,84,27,36,84,43.0
2022-04-27,30.264963350785344,0.038794915887850466,17.334629371323622,52.998,62,144,28,32,144,43.0
2022-04-28,43.45680628272251,0.04205891121495327,17.339406021195803,36.812,62,104,41,36,104,36.0
2022-04-29,32.66705759162304,0.038142116822429906,17.344182671067983,37.575,62,106,30,32,106,37.0
2022-04-30,36.7265497382199,0.048493644859813084,17.34895932094016,31.885,62,92,34,41,92,24.0
2022-05-01,40.05235602094241,0.04289822429906542,19.0,33.817,66,97,38,36,97,22.0
2022-05-02,38.85078534031414,0.041779140186915885,26.066,33.235,80,95,36,35,95,32.0
2022-05-03,35.90020942408377,0.026298476635514018,31.061,40.77,91,114,33,22,114,34.0
2022-05-04,71.89397905759162,0.03291972429906542,41.0,52.175,115,142,69,27,142,46.0
2022-05-05,45.591340314136126,0.036183719626168225,21.0,33.817,70,97,42,31,97,40.0
2022-05-06,50.46596858638744,0.042431939252336445,20.0,48.407,68,133,47,36,133,29.0
2022-05-07,30.693947643979058,0.03417869626168224,17.38239587004542,26.27667965550619,62,81,28,29,81,22.0
2022-05-08,26.93520942408377,0.04266508411214953,17.387172519917602,37.682,62,106,25,36,106,24.0
2022-05-09,48.36321989528796,0.04429707943925234,17.39194916978978,49.603,62,136,45,37,136,36.0
2022-05-10,38.04973821989529,0.04271171028037383,17.39672581966196,46.474,62,128,36,36,128,23.0
2022-05-11,44.157722513089006,0.03394555140186916,17.40150246953414,38.648,62,109,42,28,109,32.0
